gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,n_counts,n_cells,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts
POLR2B,1847.0,40.19,POLR2B,False,,0.7955997161107168,5.093134032840846,0.7222602329941669,123057.82,346,False,346,1.3314891,0.84650713,75.44357700496806,1876.0681,7.5374665
RP11-408P14.1,870.0,46.44,RP11-408P14.1,False,,2.177430801987225,4.248325496806235,0.2026295887842382,337553.56,1057,False,1057,4.103875,1.6300001,24.982256919801284,5782.3604,8.66274
RP11-396M11.1,392.0,56.11,RP11-396M11.1,False,,0.0745209368346345,0.098846094909349,0.21975900766508907,11678.217,86,False,86,0.2900416,0.25467446,93.89638041163946,408.6686,6.0153484
CENPC,2167.1428571428573,36.74,CENPC,False,,0.524485450674237,3.931395775533902,0.8942523424136453,74166.57,241,False,241,0.90465933,0.64430314,82.89567068843151,1274.665,7.1512227
UBA6,2572.5,35.52,UBA6,False,,0.28601845280340665,1.68020920704562,0.7718745154180547,42014.34,165,False,165,0.6010446,0.47065628,88.28956706884316,846.8718,6.7427297
UBA6-AS1,1372.0,37.13,UBA6-AS1,False,,0.1320085166784954,1.0067091022001424,1.1222170383738594,20153.41,77,False,77,0.2818485,0.24830317,94.53513129879347,397.12454,5.986765
YTHDC1,2072.714285714286,35.4,YTHDC1,True,6976.0,1.3023420865862314,13.855967522098174,1.1443316416749878,170866.6,440,False,440,1.7179351,0.99987245,68.7721788502484,2420.5706,7.7921715
UTP3,2072.0,44.84,UTP3,False,,0.41022001419446413,3.6284750225821067,1.0970842655108517,80438.31,159,False,159,0.61637056,0.48018324,88.71540099361249,868.4661,6.7678795
GRSF1,2869.0,43.53,GRSF1,False,,0.21859474804826118,1.7007619443189885,1.0603257135030728,26957.527,114,False,114,0.4141991,0.34656337,91.90915542938254,583.60657,6.3709393
DCK,1837.5,38.98,DCK,False,,0.1533002129169624,0.4196641718820558,0.39247336592531745,23479.654,125,False,125,0.4458349,0.36868694,91.12845990063875,628.1814,6.4444194
ANKRD17,4291.909090909091,36.17000000000001,ANKRD17,False,,0.5330021291696239,3.4948262791147826,0.7803238704109722,71556.27,253,False,253,0.94795775,0.66678154,82.04400283889284,1335.6725,7.1979384
RCHY1,1569.642857142857,34.99,RCHY1,True,2409.0,0.45635202271114267,5.584918785082896,1.4913344898386918,78095.24,138,False,138,0.5524938,0.43986255,90.20581973030518,778.46375,6.658606
G3BP2,1106.5263157894738,41.769999999999996,G3BP2,False,,1.4293825408090846,10.664221280405188,0.7967467208194586,196689.16,534,False,534,2.0812566,1.1253375,62.10078069552875,2932.4905,7.983948
USO1,1919.142857142857,37.36000000000001,USO1,False,,0.5046132008516678,3.26009944189948,0.7753600023093162,71966.21,262,False,262,0.96820444,0.6771217,81.40525195173882,1364.2001,7.219056
NAAA,1096.6,44.39999999999999,NAAA,False,,0.5997161107168204,3.6606817375314606,0.7142375701157547,94611.18,267,False,267,1.015038,0.70063806,81.05039034776438,1430.1886,7.2662606
SDAD1,1282.8,40.57,SDAD1,True,2217.0,1.050390347764372,14.532260145815865,1.5161297756990155,176243.11,304,False,304,1.2176433,0.796445,78.42441447835344,1715.6594,7.4481354
NUP54,1033.95,36.79999999999999,NUP54,True,3702.0,0.2789212207239177,2.846153380863275,1.3454504477658051,37645.3,136,False,136,0.49717903,0.4035827,90.34776437189495,700.52527,6.553257
SEPT11,1532.0,40.65999999999998,SEPT11,True,1834.0,0.27963094393186655,3.3549896364281535,1.581415849980122,38316.145,94,False,94,0.36017054,0.3076101,93.32860184528033,507.48032,6.2314267
CCNI,878.4,39.09000000000001,CCNI,True,1661.0,1.9389638041163946,29.81445375508096,1.6086172388094269,265338.7,499,False,499,2.0126712,1.1028272,64.58481192334989,2835.8538,7.950451
CNOT6L,3145.5555555555557,36.25,CNOT6L,True,7395.0,0.6238466997870831,6.034544567391449,1.1258503494439487,80863.42,293,False,293,1.0779701,0.73139155,79.20511000709723,1518.86,7.3263736
MRPL1,773.6666666666666,37.82,MRPL1,True,1208.0,0.255500354861604,3.259957295631981,1.702102722300033,36539.375,105,False,105,0.39617863,0.33373895,92.54790631653655,558.2157,6.326535
SERBP1P5,1181.0,50.64,SERBP1P5,False,,0.0801987224982257,0.10080791502677579,0.2049341627396015,11092.412,96,False,96,0.31691992,0.27529562,93.18665720369056,446.5402,6.1037664
ANTXR2,1915.7,35.81,ANTXR2,False,,0.376153300212917,2.9535786583005357,0.9883368281217045,54960.55,161,False,161,0.61604804,0.4799837,88.57345635202272,868.0117,6.7673564
HNRNPD,1420.357142857143,38.75,HNRNPD,False,,2.3207948899929027,22.056108458610208,0.9825831387824121,318711.3,641,False,641,2.632363,1.2898834,54.506742370475514,3708.9995,8.218787
HNRNPDL,1869.0,41.09,HNRNPDL,False,,8.94251242015614,106.4647326037164,1.0088847782466954,1323039.0,1155,False,1155,5.4084334,1.8576149,18.026969481902057,7620.483,8.938726
ENOPH1,1862.6666666666667,43.169999999999995,ENOPH1,True,6190.0,0.2313697657913414,2.0089300116136553,1.1745389150004129,32613.523,130,False,130,0.47264802,0.38706216,90.7735982966643,665.96106,6.502732
SEC31A,1921.0232558139535,38.77999999999998,SEC31A,False,,0.7217885024840313,6.611463844441558,1.0456786388619683,95957.56,301,False,301,1.1341792,0.75808215,78.63733144073811,1598.0586,7.3771706
THAP9-AS1,958.0,39.31,THAP9-AS1,False,,0.17530163236337828,1.0196736482998905,0.8173497000046729,23973.7,96,False,96,0.35228738,0.3017975,93.18665720369056,496.37292,6.20934
LIN54,3504.75,39.029999999999994,LIN54,True,6008.0,0.15755855216465578,1.307544035099039,1.1847034477080398,22588.318,85,False,85,0.31136835,0.27107114,93.96735273243435,438.71802,6.0861335
COPS4,1048.0,40.06,COPS4,False,,0.3435060326472676,2.7526584376411343,1.0231592571024368,48011.77,142,False,142,0.5431374,0.4338176,89.92193044712562,765.2805,6.641548
PLAC8,1060.6666666666667,41.72,PLAC8,False,,2.347764371894961,20.21988313762184,0.889666005104637,364502.34,734,False,734,2.9532397,1.3745354,47.90631653655074,4161.1147,8.333778
HELQ,2045.3333333333333,38.46,HELQ,True,4416.0,0.29098651525904895,2.8627098925737116,1.2894668019615947,40274.402,124,False,124,0.46326736,0.38067186,91.19943222143364,652.7437,6.4827156
MRPS18C,852.3333333333334,38.68,MRPS18C,True,5854.0,0.49538679914833217,4.912088078263121,1.193410046296194,71112.22,182,False,182,0.70544875,0.53382826,87.08303761533003,993.9773,6.90272
FAM175A,1641.375,42.28,FAM175A,False,,0.18026969481902058,0.9973093022130479,0.7741679893891498,24462.557,99,False,99,0.366284,0.31209466,92.97374024130589,516.0942,6.248225
AFF1,2657.4545454545455,41.19,AFF1,False,,0.32505322924059615,1.274947174011227,0.50529928748744,43361.7,222,False,222,0.7930451,0.58391535,84.24414478353442,1117.4005,7.0196548
HSD17B11,846.1428571428571,39.910000000000004,HSD17B11,False,,0.7189496096522356,4.432318214078322,0.7041439240709486,150345.39,319,False,319,1.224368,0.7994728,77.35982966643009,1725.1345,7.45364
NUDT9,992.25,38.92000000000001,NUDT9,True,493.0,0.5429382540809085,9.092082553713128,1.9873667388774647,87132.266,141,False,141,0.5714724,0.45201302,89.99290276792051,805.2046,6.6923375
PPM1K,1959.2727272727273,39.89999999999999,PPM1K,False,,0.7388218594748048,5.9615670769082,0.9184482484573012,102182.61,280,False,280,1.0854598,0.73498935,80.1277501774308,1529.413,7.333293
HERC6,1671.875,39.67000000000001,HERC6,False,,0.38325053229240597,2.7564238015355746,0.9025269089572011,78213.836,165,False,165,0.6340167,0.4910412,88.28956706884316,893.3295,6.7960744
PYURF,1361.0,44.72,PYURF,False,,0.33498935415188075,1.3010547051422665,0.49791420412810533,49224.117,236,False,236,0.85221237,0.6163808,83.25053229240596,1200.7672,7.0915484
HERC3,1436.1333333333334,39.32000000000001,HERC3,False,,0.29524485450674237,1.7352117475320972,0.7686786037674326,44642.05,167,False,167,0.614685,0.4791399,88.14762242725337,866.0911,6.765144
FAM13A-AS1,2831.5,39.59,FAM13A-AS1,True,4649.0,0.1312987934705465,1.1368677011420083,1.2754229106639008,28708.16,73,False,73,0.2691578,0.23835354,94.81902058197304,379.24332,5.940811
GPRIN3,10252.0,39.05,GPRIN3,False,,0.5188076650106459,3.7725508500548512,0.8689634921142362,81819.234,221,False,221,0.850908,0.61567634,84.3151171043293,1198.9293,7.090018
TMSB4XP8,421.6666666666667,45.419999999999995,TMSB4XP8,False,,4.622427253371185,12.711030751984001,0.2632847979696001,670629.0,1228,False,1228,5.3030405,1.8410321,12.84599006387509,7471.9844,8.919049
SMARCAD1,3013.875,36.02,SMARCAD1,False,,0.13981547196593327,0.5166593409252208,0.5381562180516987,23311.88,92,False,92,0.33625045,0.28986752,93.47054648687012,473.7769,6.162845
PDLIM5,1632.6521739130435,36.88999999999999,PDLIM5,True,1545.0,0.2640170333569908,3.245586408800567,1.632820907735353,34592.6,95,False,95,0.36227027,0.30915263,93.25762952448545,510.4388,6.237228
RAP1GDS1,1141.5714285714287,36.01,RAP1GDS1,False,,0.2675656493967353,2.065431640751017,1.0235075367792386,50480.715,119,False,119,0.45588008,0.3756106,91.5542938254081,642.335,6.4666657
TSPAN5,1540.9,41.93,TSPAN5,False,,0.16394606103619588,0.8019378266339764,0.6941314393278004,21444.463,80,False,80,0.3027184,0.26445317,94.3222143364088,426.5302,6.058025
EIF4E,1761.0,39.19,EIF4E,False,,0.43080198722498225,3.83913579101878,1.0960444598378014,62666.348,186,False,186,0.70356303,0.53272194,86.79914833215045,991.3203,6.900046
METAP1,1019.3333333333334,39.10000000000001,METAP1,False,,0.8317955997161107,5.985181503645422,0.8077807481585583,125750.055,325,False,325,1.27274,0.82098615,76.93399574166075,1793.2906,7.492365
ADH5,997.6666666666666,40.38,ADH5,False,,0.8268275372604684,6.840728635718422,0.9294147171133513,107691.82,322,False,322,1.2408594,0.80685943,77.14691270404542,1748.3708,7.4670115
DAPP1,2048.25,38.71,DAPP1,False,,0.1440738112136267,0.9359041309116714,0.9410443750068463,20055.951,73,False,73,0.26856548,0.23788671,94.81902058197304,378.40875,5.938614
LAMTOR3,2135.6666666666665,34.97,LAMTOR3,True,1968.0,0.34492547906316534,4.207646461061996,1.556505580142351,57470.21,128,False,128,0.4946819,0.4019134,90.91554293825408,697.0068,6.5482287
DNAJB14,2529.7272727272725,34.800000000000004,DNAJB14,False,,0.44073811213626685,1.7281971820762627,0.4804431370048532,65088.016,259,False,259,0.95438385,0.670075,81.61816891412349,1344.7268,7.2046895
H2AFZ,1186.1666666666667,49.59,H2AFZ,True,3077.0,2.7970191625266145,38.76274679011551,1.4105118045992362,495248.88,669,False,669,2.7690952,1.3268349,52.519517388218595,3901.6553,8.269412
PPP3CA,2270.3,35.800000000000004,PPP3CA,False,,0.3647977288857346,1.8327371927221128,0.6353885984325458,79635.27,172,False,172,0.6621378,0.5081046,87.79276082327893,932.9522,6.839425
NFKB1,1721.0833333333333,37.86000000000001,NFKB1,False,,0.8566359119943222,7.6371025953287415,0.9976026243490745,118925.03,315,False,315,1.2214979,0.7981817,77.64371894960965,1721.0905,7.4512944
MANBA,2194.4285714285716,39.25,MANBA,False,,0.44357700496806246,2.7583553777663017,0.7611305804497077,58334.754,176,False,176,0.6886627,0.5239369,87.50887154009936,970.32574,6.878662
UBE2D3,1136.03125,38.48000000000001,UBE2D3,False,,3.497515968772179,27.095341836570157,0.7699429032175309,544424.2,919,False,919,3.873713,1.5838561,34.7764371894961,5458.0615,8.605032
CISD2,1202.0,39.45,CISD2,True,5402.0,0.37828246983676367,3.6799541502677586,1.2233546620397153,48772.438,134,False,134,0.52069956,0.41917047,90.48970901348474,733.6657,6.599416
BDH2,1177.0,38.56,BDH2,False,,0.13484740951029098,0.9434509887734702,1.02556578934563,17944.947,71,False,71,0.26071241,0.23167697,94.96096522356281,367.3438,5.9090166
TET2,6800.545454545455,36.290000000000006,TET2,False,,0.1646557842441448,0.8819601264597734,0.7596206909129851,23102.86,113,False,113,0.40236986,0.33816355,91.98012775017743,566.93915,6.3420143
PPA2,857.8,36.649999999999984,PPA2,True,6269.0,0.6955287437899219,7.091180277759874,1.1694841939578695,138155.12,291,False,291,1.1100359,0.74670494,79.347054648687,1564.0406,7.355667
EEF1A1P9,1383.0,47.65,EEF1A1P9,False,,0.7210787792760823,1.0038238354087363,0.15894241397261394,108151.54,647,False,647,2.2647862,1.1831943,54.08090844570618,3191.0837,8.068429
INTS12,1030.3,36.56,INTS12,True,848.0,0.5166784953867991,7.85217191431705,1.8172604096920684,70264.06,129,False,129,0.52030116,0.41890845,90.84457061745918,733.1044,6.5986514
TBCK,1788.95,35.980000000000004,TBCK,False,,0.30518097941802697,2.59713933156978,1.1074294044485549,41819.715,144,False,144,0.5329278,0.42717952,89.77998580553584,750.89526,6.622597
AIMP1,2021.25,36.71,AIMP1,True,5050.0,0.48970901348474094,5.069673849925799,1.2481893695695536,69619.23,211,False,211,0.8035312,0.58974653,85.02484031227822,1132.1755,7.032779
PAPSS1,871.375,38.6,PAPSS1,True,2972.0,0.28601845280340665,3.0949819343183393,1.4218096596317176,34467.81,109,False,109,0.41595373,0.34780332,92.26401703335699,586.0788,6.3751593
HADH,1310.9,43.13,HADH,False,,0.24343506032647266,1.6303279647074018,0.8993522803666781,37476.965,118,False,118,0.4397382,0.3644613,91.62526614620297,619.5911,6.4306726
LEF1,1186.7142857142858,40.019999999999996,LEF1,False,,1.0035486160397444,6.662629443835072,0.7307687561980308,134429.9,444,False,444,1.6842588,0.98740464,68.48828956706885,2373.1206,7.7723823
RPL34,884.0,41.51,RPL34,False,,40.72817601135557,626.9068831053597,0.8229932238822926,6697684.5,1328,False,1328,7.888245,2.1847296,5.7487579843860885,11114.537,9.316099
OSTC,674.75,39.57,OSTC,False,,0.872249822569198,8.273441028453473,1.0592975385757435,119932.695,364,False,364,1.3971478,0.8742796,74.16607523066004,1968.5812,7.585576
SEC24B,4309.666666666667,37.89,SEC24B,False,,0.23846699787083037,1.4374112845990055,0.8118501190922582,35093.867,134,False,134,0.49058664,0.39916977,90.48970901348474,691.2366,6.539928
CCDC109B,1125.4,41.02,CCDC109B,False,,0.36621717530163234,1.6669260920059348,0.5753200498461569,66647.52,225,False,225,0.8213828,0.599596,84.03122782114976,1157.3284,7.0547333
CASP6,858.125,44.63,CASP6,False,,0.7899219304471257,7.774017678559892,1.1112675970514045,111281.91,273,False,273,1.0766395,0.730751,80.62455642299503,1516.9851,7.325139
PLA2G12A,1853.75,39.0,PLA2G12A,False,,0.16323633782824698,0.7986190641331696,0.6947105850678779,33412.26,95,False,95,0.34952202,0.29975048,93.25762952448545,492.47653,6.201475
GAR1,1052.25,39.37,GAR1,True,523.0,0.9567068843151171,17.082641420414244,1.9748334850006555,134835.5,201,False,201,0.83263516,0.6057549,85.73456352022711,1173.183,7.068328
AP1AR,1258.8333333333333,36.49,AP1AR,False,,0.09013484740951029,0.2198528937350798,0.38812561519036054,14532.968,75,False,75,0.26890635,0.2381554,94.67707594038325,378.88907,5.9398794
RP11-402J6.3,411.0,49.64,RP11-402J6.3,False,,0.40028388928317954,0.5456249193496348,0.16978920505162554,56938.227,386,False,386,1.3351812,0.8480895,72.60468417317246,1881.2704,7.540234
LARP7,1051.2,37.92,LARP7,True,2276.0,0.92902767920511,12.619959352216284,1.5069427762780256,161633.88,252,False,252,1.0286213,0.7073564,82.11497515968772,1449.3275,7.279545
AC004057.1,358.0,35.49,AC004057.1,False,,0.5507452093683464,0.7987370152913139,0.17174809719022296,94475.15,517,False,517,1.791187,1.026467,63.307310149041875,2523.7825,7.83391
CAMK2D,2996.3888888888887,35.99,CAMK2D,False,,0.1660752306600426,0.8317744289954186,0.7093760020547643,35333.9,92,False,92,0.3433644,0.2951772,93.47054648687012,483.8004,6.1837373
SNHG8,413.1666666666667,45.82999999999999,SNHG8,False,,2.1320085166784954,16.73540228401831,0.8163564308057049,311685.12,752,False,752,2.9812047,1.3815845,46.62881476224272,4200.5176,8.343201
METTL14,2355.5,37.0,METTL14,False,,0.46841731724627395,4.22077029163172,1.0937869942772325,66185.91,177,False,177,0.68311715,0.5206475,87.43789921930447,962.5121,6.870585
USP53,2840.8888888888887,36.03,USP53,False,,0.3470546486870121,2.8318822988579937,1.0401222722511985,45952.297,155,False,155,0.5844356,0.46022823,88.99929027679205,823.4697,6.7147403
C4orf3,1497.0,42.87,C4orf3,False,,2.781405251951739,26.42661421704631,0.9675276395144965,387731.88,789,False,789,3.2144692,1.4385237,44.0028388928318,4529.187,8.418518
MAD2L1,1732.6,38.16,MAD2L1,True,7160.0,0.1873669268985096,1.52452779211562,1.131869608145251,24050.318,74,False,74,0.28030753,0.24710031,94.74804826117814,394.9533,5.981296
ANXA5,1007.9090909090909,39.13,ANXA5,True,6486.0,1.3023420865862314,14.033524340280007,1.1589956400508892,194224.67,342,False,342,1.4227991,0.8849235,75.72746628814761,2004.7239,7.6037602
EXOSC9,1233.9166666666667,37.709999999999994,EXOSC9,True,840.0,0.42938254080908445,6.347459916768815,1.8191570176642993,60931.918,136,False,136,0.53076196,0.42576563,90.34776437189495,747.84357,6.6185303
KIAA1109,4562.529411764706,34.76,KIAA1109,False,,0.32363378282469835,1.5770049680624514,0.6281996557331109,49996.652,193,False,193,0.70566887,0.5339573,86.30234208658622,994.2874,6.9030313
SPATA5,5314.5,37.39,SPATA5,False,,0.19517388218594747,1.1273630556810141,0.7986875260576993,31578.83,111,False,111,0.4030759,0.3386669,92.1220723917672,567.93396,6.3437643
RP11-50D9.1,482.0,43.89,RP11-50D9.1,False,,0.12065294535131299,0.13031889154138954,0.16162769699730906,17440.758,154,False,154,0.50920755,0.4115847,89.07026259758695,717.47345,6.577129
MFSD8,1543.111111111111,39.21,MFSD8,False,,0.3875088715400994,2.9633665881669757,0.9578525216329449,52993.883,150,False,150,0.581773,0.45854637,89.3541518807665,819.71814,6.71018
C4orf29,2492.8,39.82,C4orf29,False,,0.47125621007806956,3.0646916736563616,0.7886955168243388,83203.84,219,False,219,0.8321314,0.60547996,84.45706174591909,1172.4731,7.0677233
LARP1B,2407.8571428571427,39.11000000000001,LARP1B,True,5242.0,0.1497515968772179,1.2850869410929746,1.234981621516361,26934.117,74,False,74,0.27559096,0.24340956,94.74804826117814,388.30768,5.96437
PGRMC2,1832.857142857143,38.63999999999999,PGRMC2,True,2572.0,0.5748757984386089,7.182067189818697,1.4703265946543347,75317.945,156,False,156,0.63218886,0.48992196,88.92831795599716,890.7541,6.7931905
JADE1,2143.25,44.20999999999999,JADE1,False,,1.1745919091554293,9.185405106781113,0.8483265827538546,165671.33,390,False,390,1.5544406,0.93783325,72.3207948899929,2190.2068,7.692208
RP11-553P9.1,1387.0,45.93,RP11-553P9.1,False,,0.36692689850958127,0.44126334763532976,0.15195719050620235,52491.78,399,False,399,1.350974,0.85482967,71.68204400283888,1903.5223,7.5519867
ELF2,1923.7857142857142,39.88,ELF2,False,,0.4528034066713982,3.1016416381702014,0.8357075426750469,61122.043,208,False,208,0.77700853,0.5749313,85.23775727466288,1094.805,6.9992447
NDUFC1,761.25,42.38999999999999,NDUFC1,False,,1.2157558552164656,11.317052713078246,1.0068526433662892,178921.78,406,False,406,1.6083221,0.95870715,71.18523775727465,2266.126,7.7262683
NAA15,2239.625,39.06,NAA15,False,,0.32008516678495386,2.756137492741466,1.112055841798277,42404.934,157,False,157,0.57524365,0.45440996,88.85734563520226,810.5183,6.698907
RP11-83A24.2,1867.0,41.5,RP11-83A24.2,False,,0.27324343506032645,1.7441770436802364,0.8439917012490432,36552.715,119,False,119,0.45227063,0.3731283,91.5542938254081,637.2493,6.458729
H3F3AP6,411.0,51.34,H3F3AP6,False,,0.09297374024130589,0.11137815342925342,0.18936900260455883,12275.738,116,False,116,0.37675226,0.3197273,91.76721078779276,530.84393,6.27635
SCOC,1898.9,40.94,SCOC,False,,0.3711852377572747,3.149765710691012,1.070337819940755,55091.008,124,False,124,0.49480838,0.401998,91.19943222143364,697.185,6.5484843
ZNF330,927.6666666666666,34.91,ZNF330,True,2251.0,0.3058907026259759,3.5519610136137736,1.5105075972442907,43732.527,127,False,127,0.48160508,0.393126,90.98651525904897,678.58154,6.521477
INPP4B,1808.7826086956522,36.409999999999975,INPP4B,True,5699.0,0.6415897799858056,6.663354288986375,1.2042125959511918,101135.3,277,False,277,1.0478746,0.7168025,80.34066713981547,1476.4552,7.2980766
RP11-364L4.1,843.0,59.55,RP11-364L4.1,False,,0.5642299503193754,0.9108218675398362,0.19049157229823396,83709.375,507,False,507,1.7736984,1.0201817,64.01703335699077,2499.141,7.8241024
SMARCA5,2938.3333333333335,35.51,SMARCA5,False,,0.43577004968062455,1.9179241402671192,0.5402727199617365,61642.883,267,False,267,0.9785214,0.6823498,81.05039034776438,1378.7367,7.229648
ABCE1,1330.1,35.07999999999999,ABCE1,False,,0.24769339957416608,1.3057919059294159,0.7062344066144584,39053.652,150,False,150,0.5499972,0.43825313,89.3541518807665,774.94604,6.654083
OTUD4,1758.3636363636363,37.40999999999999,OTUD4,False,,0.25975869410929736,1.945261589457386,0.9968252863703805,44445.652,138,False,138,0.513106,0.41416448,90.20581973030518,722.9663,6.584745
ZNF827,1875.2,41.529999999999994,ZNF827,True,950.0,0.7579843860894251,11.892381161687835,1.7802308642394877,99134.766,174,False,174,0.7111527,0.5371672,87.65081618168914,1002.0141,6.9107647
LSM6,709.4285714285714,39.71,LSM6,True,5049.0,1.0908445706174592,12.469014129943833,1.2482054457211778,158790.77,319,False,319,1.2901484,0.8286166,77.35982966643009,1817.8191,7.505943
TMEM184C,1779.5,38.71,TMEM184C,False,,0.1156848828956707,0.5895904574488676,0.7686948291699877,15630.767,76,False,76,0.27118567,0.23995006,94.60610361958835,382.1006,5.9482975
PRMT10,2257.8,39.69,PRMT10,False,,0.16820440028388928,1.1243860490999422,0.9450225858618234,27340.973,92,False,92,0.33615804,0.28979835,93.47054648687012,473.64667,6.1625705
ARHGAP10,2539.625,40.94,ARHGAP10,True,3295.0,0.5195173882185947,6.0267849941931715,1.3860123305796526,72617.81,145,False,145,0.5917487,0.46483323,89.70901348474095,833.7739,6.727161
NR3C2,3251.0,38.42000000000001,NR3C2,False,,0.24698367636621718,1.8679330118072142,1.013570965837002,35931.06,128,False,128,0.47530553,0.3888651,90.91554293825408,669.7055,6.5083303
LRBA,4256.214285714285,36.230000000000004,LRBA,True,7475.0,0.7679205110007097,7.614424720949743,1.1233358351049603,102391.445,321,False,321,1.2134385,0.7945472,77.21788502484031,1709.7349,7.4446783
RPS3A,810.6666666666666,41.55999999999999,RPS3A,False,,22.908445706174593,253.66845844893183,0.7262883177441349,3813500.2,1316,False,1316,7.2276993,2.1075065,6.600425833924772,10183.828,9.228655
RP11-18H21.1,956.3333333333334,46.16,RP11-18H21.1,True,4814.0,0.40951029098651526,4.17380153558294,1.2645342360970446,57189.91,148,False,148,0.56789875,0.44973636,89.49609652235628,800.1693,6.6860723
FBXW7,2095.230769230769,35.40999999999998,FBXW7,False,,0.42228530872959547,1.9216905122911112,0.5616012751693534,78602.84,272,False,272,0.9919392,0.6891086,80.69552874378992,1397.6423,7.243257
TMEM154,4129.0,41.53,TMEM154,False,,0.1937544357700497,1.129335965223562,0.8067746405597126,40835.668,114,False,114,0.41918156,0.35008034,91.90915542938254,590.62683,6.382876
RP11-529H22.1,769.0,39.4,RP11-529H22.1,True,1503.0,0.32150461320085166,4.0861920527130815,1.6402614060792142,45514.688,85,False,85,0.34547228,0.2967451,93.96735273243435,486.77045,6.189845
KIAA0922,2513.8888888888887,41.78,KIAA0922,False,,0.5876508161816891,3.7851030711658775,0.7557411927745435,80504.29,286,False,286,1.0606805,0.7230363,79.70191625266146,1494.4989,7.310215
PLRG1,1006.3571428571429,34.709999999999994,PLRG1,False,,0.40099361249112847,3.473322875669402,1.0785949214874675,68779.98,168,False,168,0.63479185,0.4915155,88.07665010645849,894.4217,6.7972946
ETFDH,1188.375,38.19,ETFDH,False,,0.25691980127750175,1.8174680624556458,0.9430046738761042,34180.81,104,False,104,0.39730245,0.33454356,92.61887863733143,559.79913,6.329363
PPID,1068.6666666666667,38.97,PPID,True,6141.0,0.42157558552164653,4.018170527130782,1.1766011388449578,55422.715,160,False,160,0.61403805,0.47873914,88.6444286728176,865.1796,6.7640924
TMA16,921.2222222222222,36.88,TMA16,True,2539.0,0.32860184528034064,3.7690748193431864,1.4750662982246145,45050.93,105,False,105,0.42087874,0.3512755,92.54790631653655,593.0181,6.38691
NACA3P,648.0,45.22,NACA3P,False,,1.5550035486160398,2.5411841086521725,0.17346440641757313,240682.7,954,False,954,3.5632644,1.5180383,32.292405961674945,5020.6396,8.521512
RP11-366M4.17,312.0,56.09,RP11-366M4.17,False,,0.5926188786373314,0.8239795712626569,0.16295275790346897,82080.81,538,False,538,1.8633325,1.0519862,61.816891412349186,2625.4355,7.873383
TMEM192,3070.6666666666665,41.75,TMEM192,True,1120.0,0.7288857345635202,11.071331214917087,1.7318568880552623,106110.57,168,False,168,0.685754,0.5222129,88.07665010645849,966.22736,6.8744335
DDX60,1509.6666666666667,36.27,DDX60,False,,0.16678495386799147,0.6404868862507247,0.5435720429467984,22057.582,109,False,109,0.39205086,0.3307781,92.26401703335699,552.39966,6.3160806
DDX60L,2062.1875,38.13999999999999,DDX60L,False,,0.29595457771469125,2.4883429979353484,1.0992681352863596,39005.258,158,False,158,0.5778275,0.4560489,88.78637331440738,814.15894,6.703383
CBR4,1278.5714285714287,38.87,CBR4,False,,0.11497515968772179,0.4413167785018388,0.5796007998420707,16598.697,77,False,77,0.2769396,0.24446627,94.53513129879347,390.20792,5.969239
NEK1,3939.375,37.07999999999999,NEK1,False,,0.1710432931156849,1.2001268226982387,0.9895123891648128,23770.03,85,False,85,0.31284708,0.2721981,93.96735273243435,440.8015,6.090861
CLCN3,2211.7,37.10000000000001,CLCN3,False,,0.14194464158977999,0.807962408865088,0.8267400297524067,19536.783,82,False,82,0.2975423,0.26047194,94.18026969481902,419.2371,6.040819
C4orf27,755.6666666666666,38.6,C4orf27,True,692.0,0.7856635911994322,13.09465227595327,1.8831458120427012,128260.65,183,False,183,0.75210214,0.5608163,87.01206529453513,1059.7119,6.966696
HMGB2,1313.2,50.22,HMGB2,True,2291.0,2.879347054648687,42.69139843699605,1.504860071060814,390436.53,601,False,601,2.535902,1.2629684,57.34563520227112,3573.086,8.181465
SPCS3,2073.25,36.77,SPCS3,False,,1.2022711142654365,6.14300620201301,0.5531790323310611,174576.22,643,False,643,2.3938348,1.2219605,54.36479772888574,3372.9133,8.123829
AGA,862.1666666666666,39.88999999999999,AGA,False,,0.3207948899929028,2.2791198222466007,0.9172252386764834,44069.004,139,False,139,0.5308888,0.42584848,90.13484740951029,748.0223,6.6187687
DCTD,958.5882352941177,46.100000000000016,DCTD,False,,0.7643718949609652,6.982792236595907,1.0355077914619368,106019.61,282,False,282,1.0927099,0.7384598,79.98580553584102,1539.6283,7.339946
CDKN2AIP,1492.4,43.85,CDKN2AIP,False,,0.1263307310149042,0.5266428479256727,0.6184647271923139,17860.072,107,False,107,0.3715765,0.3159608,92.40596167494677,523.5513,6.262543
RWDD4,1552.0,40.27,RWDD4,False,,0.20085166784953867,0.8708515468739918,0.5972067721425829,28220.29,98,False,98,0.37421036,0.3178793,93.04471256210078,527.2624,6.2695932
IRF2,752.8888888888889,45.42000000000001,IRF2,False,,0.5471965933286018,3.809028001806571,0.8251399544069459,93910.39,267,False,267,1.00603,0.69615763,81.05039034776438,1417.4962,7.2573524
